Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2021-11-22,68158.921875,68431.92156208277,66429.92385680908,66702.92354389185,27506623
2021-11-23,68522.9296875,69159.92903386454,67794.93043451196,69159.92903386454,22029195
2021-11-24,68067.921875,69341.92041276739,67430.9226061163,69159.92062165776,15652305
2021-11-25,67066.9296875,68340.9283518487,66975.92978290367,68340.9283518487,12559258
2021-11-26,65792.9375,67430.93594398341,65519.9377593361,66884.9364626556,13002242
2021-11-29,65792.9375,66429.93689488244,64973.938278008296,65246.9380186722,16682559
2021-11-30,64882.93359375,67248.93117220371,64154.934338841165,66611.93182415848,30364841
2021-12-01,67703.9296875,68067.9293094758,65155.932333669356,65519.93195564517,21954856
2021-12-02,68977.9140625,68977.9140625,67157.91632998022,67248.9162166062,23652940
2021-12-03,68795.921875,69159.92146164022,67430.92342509922,68795.921875,18330240
2021-12-06,69432.921875,69796.9214654325,68158.92330848624,68340.92310370249,16391250
2021-12-07,70433.9140625,70706.91372940892,68795.91606104652,69250.9155058947,19232453
2021-12-08,70433.9140625,71525.91273013566,70160.91439559108,71252.91306322675,21558340
2021-12-09,71161.9296875,71161.9296875,70069.9307664642,70433.93040680946,21604528
2021-12-10,69978.90625,70615.905396619,69887.90637191158,70433.90564044214,9155219
2021-12-13,69887.9140625,71252.9123840332,69614.91439819336,70251.91361490886,15038750
2021-12-14,70069.9296875,70251.92950487013,69341.93041801947,69614.93014407468,10976660
2021-12-15,70615.9296875,70615.9296875,69432.93086541559,69523.93077480671,9584939
2021-12-16,70797.9140625,71434.91328928342,70433.91450433804,71434.91328928342,11996128
2021-12-17,70979.921875,70979.921875,69887.92307692308,69887.92307692308,13108479
2021-12-20,70160.9296875,70797.92904912452,69887.9299610895,70615.92923151751,11264375
2021-12-21,71070.921875,71252.92167493598,70524.92247519207,70888.92207506402,14245298
2021-12-22,72253.9140625,72253.9140625,71707.91471190176,71798.91460366813,17105892
2021-12-23,72708.9296875,72799.92959949937,72162.93021550376,72617.92977550063,13577498
2021-12-24,73254.921875,73527.92158385094,72981.92216614907,72981.92216614907,12086380
2021-12-27,72981.9140625,73345.91363388405,72617.91449111597,73345.91363388405,10783368
2021-12-28,73072.9140625,73163.91395547945,72526.91470462328,72981.91416952055,18226325
2021-12-29,72031.75,73311.5019035533,71757.51744923858,73311.5019035533,19794795
2021-12-30,71574.703125,72671.63344109195,71391.88140565134,72123.16828304598,14236700
2022-01-04,71940.3359375,72397.39016836087,71574.6925528113,72031.74678367218,12427416
2022-01-05,70751.984375,72214.55769541343,69837.87604974161,72031.73603036176,25470640
2022-01-06,70294.9453125,70934.8212776333,70020.7127560143,70112.1236081762,12931954
2022-01-07,71574.703125,71666.11398467433,70752.00538793103,71391.88140565134,15163757
2022-01-10,71300.453125,71391.86396233975,70477.75558894231,71391.86396233975,9947422
2022-01-11,72123.1640625,72214.57491682509,71300.46637357415,71666.10979087453,13221123
2022-01-12,72123.1640625,72763.04004277567,71848.93149952471,72671.62918845058,11000502
2022-01-13,71209.046875,72488.79868019898,71209.046875,72488.79868019898,13889401
2022-01-14,70660.5859375,71391.87272598642,70477.7642403784,71026.2293317432,10096725
2022-01-17,70843.40625,71117.63879032258,70294.94116935483,70934.81709677419,8785122
2022-01-18,70386.34375,71117.6304383117,70020.70040584415,70934.80876623376,9592788
