Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Datetime,,,,,
2026-08-26 10:58:00+09:00,258500.0,259000.0,258000.0,258500.0,42729
2026-08-26 10:59:00+09:00,258500.0,258500.0,258000.0,258250.0,9564
2026-08-26 11:00:00+09:00,258000.0,258500.0,258000.0,258500.0,27802
2026-08-26 11:01:00+09:00,258250.0,258500.0,258000.0,258000.0,14062
2026-08-26 11:02:00+09:00,257500.0,258500.0,257500.0,258250.0,58817
2026-08-26 11:03:00+09:00,258000.0,258500.0,257500.0,257500.0,32131
2026-08-26 11:04:00+09:00,257750.0,258000.0,257500.0,257500.0,10409
2026-08-26 11:05:00+09:00,258000.0,258000.0,257500.0,257500.0,7415
2026-08-26 11:06:00+09:00,257500.0,258000.0,257500.0,257500.0,17444
2026-08-26 11:07:00+09:00,257500.0,258500.0,257500.0,257500.0,25555
2026-08-26 11:08:00+09:00,258000.0,258500.0,257500.0,257500.0,34355
2026-08-26 11:09:00+09:00,257750.0,258500.0,257500.0,258000.0,15222
2026-08-26 11:10:00+09:00,258750.0,259000.0,258000.0,258000.0,45010
2026-08-26 11:11:00+09:00,259000.0,259500.0,258750.0,258750.0,51455
2026-08-26 11:12:00+09:00,259000.0,259250.0,258500.0,259000.0,50584
2026-08-26 11:13:00+09:00,259000.0,259500.0,258750.0,258750.0,20650
2026-08-26 11:14:00+09:00,259000.0,259250.0,259000.0,259000.0,5906
2026-08-26 11:15:00+09:00,259000.0,259250.0,259000.0,259000.0,5557
2026-08-26 11:16:00+09:00,259750.0,260000.0,259000.0,259000.0,76109
2026-08-26 11:17:00+09:00,259500.0,260000.0,259500.0,259500.0,7127
2026-08-26 11:18:00+09:00,260000.0,260000.0,259500.0,259500.0,10004
2026-08-26 11:19:00+09:00,259500.0,260000.0,259500.0,259750.0,35359
2026-08-26 11:20:00+09:00,259500.0,260000.0,259500.0,259500.0,41046
2026-08-26 11:21:00+09:00,259500.0,260000.0,259000.0,259500.0,38757
2026-08-26 11:22:00+09:00,260000.0,260000.0,259500.0,259500.0,17367
2026-08-26 11:23:00+09:00,260250.0,260500.0,259750.0,260000.0,59712
2026-08-26 11:24:00+09:00,260000.0,260500.0,260000.0,260500.0,15118
2026-08-26 11:25:00+09:00,260750.0,261000.0,260000.0,260000.0,66752
2026-08-26 11:26:00+09:00,260500.0,261000.0,260000.0,260750.0,33220
2026-08-26 11:27:00+09:00,261000.0,261000.0,260500.0,260750.0,15760
2026-08-26 11:28:00+09:00,261000.0,261000.0,260500.0,261000.0,36292
2026-08-26 11:29:00+09:00,261500.0,261500.0,260750.0,261000.0,74401
2026-08-26 11:30:00+09:00,261500.0,262000.0,261000.0,261250.0,75370
2026-08-26 11:31:00+09:00,261750.0,262000.0,261000.0,261500.0,57752
2026-08-26 11:32:00+09:00,261500.0,262000.0,261500.0,262000.0,54681
2026-08-26 11:33:00+09:00,261000.0,262000.0,261000.0,261750.0,54322
2026-08-26 11:34:00+09:00,261500.0,262000.0,261000.0,261000.0,58355
2026-08-26 11:35:00+09:00,261500.0,262000.0,261500.0,261500.0,6638
2026-08-26 11:36:00+09:00,261750.0,262000.0,261500.0,261500.0,48002
2026-08-26 11:37:00+09:00,262750.0,263000.0,261750.0,261750.0,174781
2026-08-26 11:38:00+09:00,263000.0,263500.0,262500.0,262500.0,145611
2026-08-26 11:39:00+09:00,262750.0,263000.0,262500.0,262500.0,32568
2026-08-26 11:40:00+09:00,263250.0,263500.0,262750.0,262750.0,99302
2026-08-26 11:41:00+09:00,263500.0,264000.0,263000.0,263250.0,99059
2026-08-26 11:42:00+09:00,263250.0,263750.0,263000.0,263500.0,30858
2026-08-26 11:43:00+09:00,263500.0,264000.0,263000.0,263250.0,78774
2026-08-26 11:44:00+09:00,263500.0,264000.0,263500.0,263500.0,20841
2026-08-26 11:45:00+09:00,264000.0,264500.0,263500.0,264000.0,151395
2026-08-26 11:46:00+09:00,264250.0,264500.0,264000.0,264000.0,31301
2026-08-26 11:47:00+09:00,264000.0,264500.0,263500.0,264000.0,80591
2026-08-26 11:48:00+09:00,263750.0,264500.0,263500.0,264000.0,82117
2026-08-26 11:49:00+09:00,263000.0,264000.0,263000.0,263750.0,71289
2026-08-26 11:50:00+09:00,263500.0,264000.0,263000.0,263000.0,52872
2026-08-26 11:51:00+09:00,263500.0,264000.0,263500.0,263500.0,11839
2026-08-26 11:52:00+09:00,263500.0,264000.0,263500.0,264000.0,21022
2026-08-26 11:53:00+09:00,263000.0,263750.0,263000.0,263500.0,31486
2026-08-26 11:54:00+09:00,263250.0,263500.0,263000.0,263000.0,32842
2026-08-26 11:55:00+09:00,263000.0,263500.0,263000.0,263250.0,17037
2026-08-26 11:56:00+09:00,263000.0,263500.0,263000.0,263000.0,7410
2026-08-26 11:57:00+09:00,263000.0,263500.0,263000.0,263500.0,14678
2026-08-26 11:58:00+09:00,263500.0,264000.0,263000.0,263000.0,113068
2026-08-26 11:59:00+09:00,263500.0,264000.0,263000.0,263500.0,52606
2026-08-26 12:00:00+09:00,263250.0,263500.0,263000.0,263500.0,16376
2026-08-26 12:01:00+09:00,263000.0,263500.0,263000.0,263000.0,22408
2026-08-26 12:02:00+09:00,263000.0,263500.0,263000.0,263000.0,39419
2026-08-26 12:03:00+09:00,263000.0,263500.0,263000.0,263250.0,35899
2026-08-26 12:04:00+09:00,263250.0,263500.0,262500.0,263000.0,53273
2026-08-26 12:05:00+09:00,263500.0,264000.0,263000.0,263250.0,68863
2026-08-26 12:06:00+09:00,264000.0,264500.0,263500.0,263500.0,64923
2026-08-26 12:07:00+09:00,263500.0,264500.0,263500.0,264000.0,51881
2026-08-26 12:08:00+09:00,264000.0,264500.0,263500.0,263500.0,37536
2026-08-26 12:09:00+09:00,263750.0,264500.0,263500.0,264000.0,61905
2026-08-26 12:10:00+09:00,263500.0,264000.0,263000.0,264000.0,45461
2026-08-26 12:11:00+09:00,263500.0,264000.0,263500.0,263500.0,20175
2026-08-26 12:12:00+09:00,263000.0,263750.0,263000.0,263750.0,27009
2026-08-26 12:13:00+09:00,263250.0,263500.0,263000.0,263000.0,27552
2026-08-26 12:14:00+09:00,263500.0,264000.0,263000.0,263250.0,27752
2026-08-26 12:15:00+09:00,263750.0,264000.0,263500.0,263750.0,11018
2026-08-26 12:16:00+09:00,263750.0,264000.0,263500.0,263500.0,10431
2026-08-26 12:17:00+09:00,263500.0,264000.0,263500.0,263750.0,12541
2026-08-26 12:18:00+09:00,264500.0,265000.0,263500.0,263500.0,185076
2026-08-26 12:19:00+09:00,264500.0,265000.0,264500.0,264500.0,17411
2026-08-26 12:20:00+09:00,264500.0,265000.0,264500.0,264500.0,28732
2026-08-26 12:21:00+09:00,264500.0,265000.0,264000.0,264750.0,102699
2026-08-26 12:22:00+09:00,264500.0,265000.0,264000.0,264500.0,80608
2026-08-26 12:23:00+09:00,264250.0,264500.0,264000.0,264000.0,17266
2026-08-26 12:24:00+09:00,264000.0,264250.0,264000.0,264000.0,7296
2026-08-26 12:25:00+09:00,264000.0,264250.0,264000.0,264000.0,10050
2026-08-26 12:26:00+09:00,263500.0,264500.0,263500.0,264000.0,120056
2026-08-26 12:27:00+09:00,263750.0,264500.0,263500.0,264000.0,63999
2026-08-26 12:28:00+09:00,263500.0,264000.0,263500.0,263750.0,14115
2026-08-26 12:29:00+09:00,263500.0,264000.0,263500.0,263500.0,12675
2026-08-26 12:30:00+09:00,263750.0,264000.0,263000.0,263500.0,87845
2026-08-26 12:31:00+09:00,263500.0,264000.0,263500.0,264000.0,18455
2026-08-26 12:32:00+09:00,263750.0,264000.0,263500.0,263500.0,16876
2026-08-26 12:33:00+09:00,263500.0,264000.0,263500.0,264000.0,7619
2026-08-26 12:34:00+09:00,263500.0,264000.0,263500.0,263750.0,8363
2026-08-26 12:35:00+09:00,263750.0,264000.0,263500.0,263750.0,22472
2026-08-26 12:36:00+09:00,264250.0,264500.0,263500.0,263750.0,65145
2026-08-26 12:37:00+09:00,264500.0,265000.0,264000.0,264250.0,58603
2026-08-26 12:38:00+09:00,264250.0,264500.0,264000.0,264250.0,4654
2026-08-26 12:39:00+09:00,264500.0,265000.0,264000.0,264250.0,71139
2026-08-26 12:40:00+09:00,264500.0,265000.0,264000.0,264500.0,63704
2026-08-26 12:41:00+09:00,264500.0,265000.0,264500.0,264500.0,45515
2026-08-26 12:42:00+09:00,264000.0,264750.0,264000.0,264500.0,44396
2026-08-26 12:43:00+09:00,264000.0,264500.0,264000.0,264500.0,27942
2026-08-26 12:44:00+09:00,264000.0,264500.0,263500.0,264000.0,43671
2026-08-26 12:45:00+09:00,264000.0,264500.0,264000.0,264000.0,20527
2026-08-26 12:46:00+09:00,265000.0,266000.0,264000.0,264000.0,362823
2026-08-26 12:47:00+09:00,265000.0,266000.0,265000.0,265000.0,39900
2026-08-26 12:48:00+09:00,265000.0,265500.0,265000.0,265000.0,21200
2026-08-26 12:49:00+09:00,265000.0,265500.0,264500.0,265000.0,83572
2026-08-26 12:50:00+09:00,265250.0,265500.0,265000.0,265000.0,17965
2026-08-26 12:51:00+09:00,265000.0,265500.0,265000.0,265250.0,5989
2026-08-26 12:52:00+09:00,265250.0,265500.0,265000.0,265000.0,11850
2026-08-26 12:53:00+09:00,265250.0,265500.0,265000.0,265250.0,9528
2026-08-26 12:54:00+09:00,265250.0,265500.0,265000.0,265250.0,18512
2026-08-26 12:55:00+09:00,265500.0,265500.0,265000.0,265500.0,48994
2026-08-26 12:56:00+09:00,265500.0,266000.0,265000.0,265500.0,96999
2026-08-26 12:57:00+09:00,265500.0,266000.0,265000.0,265000.0,57004
2026-08-26 12:58:00+09:00,265750.0,266000.0,265500.0,265500.0,48773
2026-08-26 12:59:00+09:00,265500.0,266500.0,265500.0,265750.0,101892
2026-08-26 13:00:00+09:00,265750.0,266000.0,265500.0,265500.0,20351
2026-08-26 13:01:00+09:00,265000.0,266000.0,265000.0,265500.0,58623
2026-08-26 13:02:00+09:00,265000.0,265500.0,265000.0,265000.0,26578
2026-08-26 13:03:00+09:00,265500.0,265500.0,264750.0,265250.0,87460
2026-08-26 13:04:00+09:00,265000.0,266000.0,265000.0,265000.0,132243
2026-08-26 13:05:00+09:00,265000.0,265500.0,265000.0,265000.0,14374
2026-08-26 13:06:00+09:00,264500.0,265500.0,264000.0,265000.0,94186
2026-08-26 13:07:00+09:00,264500.0,265000.0,264000.0,264500.0,116020
2026-08-26 13:08:00+09:00,264000.0,265000.0,264000.0,264500.0,55886
2026-08-26 13:09:00+09:00,264500.0,265000.0,264000.0,264000.0,43187
2026-08-26 13:10:00+09:00,265000.0,265500.0,264500.0,264500.0,48610
2026-08-26 13:11:00+09:00,265000.0,265500.0,264500.0,265000.0,25253
2026-08-26 13:12:00+09:00,264750.0,265000.0,264500.0,264500.0,4927
2026-08-26 13:13:00+09:00,264250.0,264750.0,264000.0,264500.0,34095
